datetime,rank,nat,sail,surname,name,lat_deg,lat,lon_deg,lon,last30min_heading_deg,last30min_speed_kts,last30min_VMG_kts,last30min_distance_nm,since_last_standings_heading_deg,since_last_standings_speed_kts,since_last_standings_VMG_kts,since_last_standings_distance_nm,last24hrs_heading_deg,last24hrs_speed_kts,last24hrs_VMG_kts,last24hrs_distance_nm,distance_to_finish_nm,distance_to_leader_nm
2025-01-22T14:00:00Z,8,SUI,FRA 08,Mettraux,Justine,38°50.33'N,38.83883285522461,14°00.25'W,-14.004166603088379,59,12.9,12,6.4,60,14,13.2,55.7,62,15.3,14.7,366.7,711.5,293.5
2025-01-22T14:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,38°07.13'N,38.118831634521484,13°38.30'W,-13.638333320617676,57,14.7,13.3,7.3,55,16,15,63.9,54,18.7,18.2,449.5,736.9,318.8
2025-01-22T14:00:00Z,10,FRA,FRA 09,Dutreux,Benjamin,30°55.40'N,30.9233341217041,18°48.74'W,-18.812334060668945,68,16.9,13.2,8.5,65,16.4,13.6,65.5,67,17.2,14.9,412.1,1238.8,820.8
2025-01-22T14:00:00Z,11,FRA,FRA 15,Crémer,Clarisse,30°31.64'N,30.527334213256836,20°48.45'W,-20.8075008392334,53,18.5,17.4,9.3,54,18.7,17.6,75,57,17.6,16.5,421.4,1312.4,894.4
2025-01-22T14:00:00Z,12,GBR,FRA 109,Davies,Samantha,28°40.64'N,28.67733383178711,23°38.71'W,-23.645166397094727,52,14.6,14,7.3,58,14.9,13.8,59.7,58,15.6,14.6,373.6,1487.3,1069.2
2025-01-22T14:00:00Z,13,GER,MON 1297,Herrmann,Boris,27°28.99'N,27.483165740966797,27°07.79'W,-27.129833221435547,60,16.2,15,8.1,58,16.1,15.1,64.3,67,13,11.7,312.2,1654.8,1236.7
2025-01-22T14:00:00Z,14,FRA,FRA 10,Attanasio,Romain,10°30.94'N,10.515666961669922,33°01.90'W,-33.03166580200195,349,17.8,13.8,8.9,348,17.1,13.2,68.4,340,14.4,10.4,344.6,2694,2276
2025-01-22T14:00:00Z,15,FRA,FRA 13,Séguin,Damien,04°57.02'N,4.950333118438721,33°15.60'W,-33.2599983215332,327,18.8,9.8,9.4,325,17.5,9,69.8,336,10.1,7,242.9,2998.5,2580.5
2025-01-22T14:00:00Z,16,FRA,FRA 27,Joschke,Isabelle,05°04.94'N,5.082333564758301,33°58.28'W,-33.97133255004883,348,13.4,10.5,6.7,342,11.6,8.3,46.3,353,9.4,8,224.9,3009.9,2591.9
2025-01-22T14:00:00Z,17,FRA,FRA 30,Ferré,Benjamin,04°10.85'N,4.180833339691162,32°26.06'W,-32.43433380126953,357,11.5,10.2,5.8,350,11.3,9.3,45.3,355,8.2,7.3,197.6,3019.6,2601.5
2025-01-22T14:00:00Z,18,FRA,FRA 1000,Le Turquais,Tanguy,03°43.67'N,3.7278332710266113,31°36.37'W,-31.60616683959961,309,9.2,2.5,4.6,331,10.3,6.3,41,352,8.4,7.3,201.3,3024.3,2606.2
2025-01-22T14:00:00Z,19,ITA,ITA 34,Pedote,Giancarlo,03°28.52'N,3.4753334522247314,31°54.17'W,-31.902833938598633,331,13,7.9,6.5,335,12,7.9,47.8,348,9.1,7.6,219.4,3045.3,2627.2
2025-01-22T14:00:00Z,20,SUI,SUI 7,Roura,Alan,01°29.21'N,1.4868333339691162,29°22.63'W,-29.377166748046875,332,9.4,6.2,4.7,344,7.5,6.1,30.2,357,9,8.3,215.7,3098.7,2680.6
2025-01-22T14:00:00Z,21,FRA,FRA 29,Le Cam,Jean,00°31.28'N,0.5213333368301392,28°24.03'W,-28.40049934387207,324,7.6,4.3,3.8,329,8.3,5.3,33.3,352,10.4,9.4,249.2,3133,2714.9
2025-01-22T14:00:00Z,22,NZL,NZL 64,Colman,Conrad,00°41.20'N,0.6866666674613953,31°26.79'W,-31.446500778198242,4,11.1,10.6,5.6,359,10.6,9.8,42.5,0,10.7,10,256.8,3188.8,2770.8
2025-01-22T14:00:00Z,23,FRA,FRA 22,Soudée,Guirec,09°14.83'S,-9.247166633605957,31°36.71'W,-31.611833572387695,355,15.3,13.9,7.6,357,14.8,13.7,59,356,12.6,11.7,301.9,3749.9,3331.9
2025-01-22T14:00:00Z,24,FRA,FRA 172,Duc,Louis,16°10.13'S,-16.168832778930664,32°19.38'W,-32.323001861572266,348,10.1,8.6,5,346,11.1,9.3,44.2,358,9.7,9.1,232.3,4156.3,3738.2
